home_team,away_team,rolling_chances_home,rolling_chances_away,rolling_xg_home,rolling_xg_away,rolling_shots_home,rolling_shots_away,rolling_shots on target_home,rolling_shots on target_away,rolling_deep_home,rolling_deep_away,rolling_ppda_home,rolling_ppda_away,rolling_xpts_home,rolling_xpts_away,result
3,19,46.666666666666664,36.0,1.8699999999999999,0.68,12.333333333333334,10.0,5.0,3.3333333333333335,7.666666666666667,3.3333333333333335,12.433333333333332,10.243333333333334,1.68,0.5866666666666666,2
5,15,70.66666666666667,46.333333333333336,2.566666666666667,1.6066666666666667,12.666666666666666,10.666666666666666,5.666666666666667,4.666666666666667,7.333333333333333,5.333333333333333,15.576666666666668,19.43,2.276666666666667,1.6233333333333333,1
7,14,38.666666666666664,34.666666666666664,1.36,1.49,11.666666666666666,14.333333333333334,3.6666666666666665,5.0,8.333333333333334,7.333333333333333,13.043333333333331,10.966666666666667,0.92,0.8633333333333333,1
1,13,68.0,49.333333333333336,2.2833333333333337,2.223333333333333,12.333333333333334,15.333333333333334,5.0,6.666666666666667,7.0,12.333333333333334,11.446666666666667,11.076666666666668,2.216666666666667,1.6933333333333334,1
4,17,55.0,60.333333333333336,1.8233333333333335,2.8166666666666664,16.333333333333332,19.666666666666668,4.666666666666667,7.666666666666667,8.666666666666666,15.0,7.213333333333334,7.323333333333333,1.92,2.0033333333333334,2
17,18,67.0,43.333333333333336,2.43,1.03,17.0,16.0,7.333333333333333,3.0,12.0,7.0,7.123333333333332,16.099999999999998,2.1733333333333333,1.1466666666666667,2
8,1,78.66666666666667,43.666666666666664,2.686666666666667,1.99,20.333333333333332,10.666666666666666,7.333333333333333,3.6666666666666665,6.666666666666667,6.333333333333333,9.33,11.226666666666667,2.4933333333333336,1.5233333333333334,0
9,7,42.666666666666664,45.333333333333336,0.9666666666666668,1.1066666666666667,11.0,10.666666666666666,3.6666666666666665,2.6666666666666665,3.3333333333333335,4.666666666666667,14.866666666666667,16.12,0.9566666666666667,0.7066666666666667,0
13,3,52.333333333333336,37.333333333333336,1.38,0.7999999999999999,11.0,7.333333333333333,3.3333333333333335,4.333333333333333,6.333333333333333,4.333333333333333,11.503333333333332,21.919999999999998,1.1833333333333333,0.41333333333333333,2
14,4,42.0,49.333333333333336,1.12,1.6066666666666667,7.666666666666667,15.666666666666666,2.6666666666666665,4.666666666666667,5.333333333333333,6.0,12.37,8.563333333333334,1.0233333333333334,1.2333333333333332,0
15,6,39.666666666666664,35.0,1.0866666666666667,0.91,13.666666666666666,13.333333333333334,4.666666666666667,4.666666666666667,9.0,6.0,11.756666666666666,12.28,1.0666666666666667,0.8433333333333334,2
16,10,58.0,44.0,1.49,0.9499999999999998,7.333333333333333,8.0,2.6666666666666665,3.6666666666666665,4.666666666666667,4.0,9.266666666666667,19.153333333333332,0.89,0.3933333333333333,0
